"time","H_sensor","I_sensor","Q_sensor","omega_sensor","slip_sensor","vib_sensor"
0,0.1745408618988636,14.784777751588988,7.191383079063045e-5,5.515374149790153,0.9734741761513508,0.25841025337425527
0.1,0.055226774455219126,14.784764863564309,7.19138307906302e-5,9.293301793062765,0.9534316475156723,0.2594123561974046
0.2,0.4777499955156241,14.784751088261507,7.191383079063071e-5,13.151484477910387,0.9329633526608372,0.26043574682999004
0.3,0.4998074637915393,14.78473636428253,7.191383079063079e-5,17.08383564124766,0.9121015818068939,0.261478810799044
0.4,1.070789173559713,14.784720624464633,7.191383079063097e-5,21.08407582004976,0.8908796485398554,0.26253988246450993
0.5,1.2476225364835525,14.784703795010639,7.191383079063029e-5,25.145808933857005,0.8693314851204399,0.26361726525331824
0.6,1.9788843445342241,14.784685794314143,7.191383079062896e-5,29.26263134740604,0.8474910638888453,0.26470926058847616
0.7,2.320677117828927,14.784666531386812,7.191383079063202e-5,33.42827227882588,0.8253916523761321,0.2658142051326174
0.8,3.2207749374283474,14.784645903981414,7.19138307906315e-5,37.6367208943239,0.8030651390459739,0.26693050450012773
0.9,3.7345347935081574,14.784623796183366,7.191383079062924e-5,41.88236785504328,0.7805412823652549,0.26805667080270573
1,4.809079239071415,14.78460007542181,7.191383079062949e-5,46.160140587505836,0.7578469931720834,0.2691913585301475
1.1,5.499250582757667,14.784574588491864,7.191383079063059e-5,50.465671453634734,0.735005442506112,0.27033340915776993
1.2,6.751836234882415,14.78454715658629,7.191383079062747e-5,54.795446864909856,0.7120352705333726,0.2714818906992181
1.3,7.6215643504101855,14.784517568783267,7.191383079063235e-5,59.14697393076023,0.6889497024490973,0.27263614191032115
1.4,9.05537856201815,14.784485573488844,7.191383079062546e-5,63.51895989795046,0.6657555965222062,0.2737958198856973
1.5,10.108490520794302,14.784450866971678,7.19138307906258e-5,67.9115203533843,0.6424523395451303,0.274960955285023
1.6,11.728724575764902,14.784413077810008,7.191383079063254e-5,72.32642346211888,0.6190305511109011,0.2761320171175806
1.7,12.9726414280589,14.784371745900385,7.191383079062756e-5,76.76733870828133,0.5954707640016037,0.277309978721335
1.8,14.790000092233196,14.784326292321067,7.191383079063055e-5,81.24022714106596,0.5717413538690627,0.2784964212764523
